probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
218658_s_at	93973	ACTR8	0.441430886247808	3.01968787037431	0.0692818321891359	3.83329667736973	0.294118315843403	0.369915665296487	0.773514433457904
212462_at	23522	KAT6B	0.544588845940845	0.156261897178499	0.0778476487602817	4.61923257976265	0.295111590184606	7.00593332710094	0.773514433457904
214481_at	8336	HIST1H2AM	0.575992183069784	0.213349054172917	0.0936682450510257	8.0235813736583	0.295673089600757	4.74523301573594	0.773514433457904
204742_s_at	23047	PDS5B	0.480645750217595	0.227289598208567	0.0726018485976735	4.20814948570004	0.29824513240148	3.95422587408361	0.776003574289407
215071_s_at	8334	HIST1H2AC	0.456229101361308	0.428685450600368	0.0970594526281296	4.01907527863731	0.299436161818195	2.8581965573247	0.776003574289407
212571_at	57680	CHD8	0.174568359916053	0.213560784783546	0.0688348064795108	5.51689971538071	0.303833262060372	3.43757742295496	0.781573680002298
201291_s_at	7153	TOP2A	0.113192424652404	5.42466432952627	0.0663036331959318	3.97656851495478	0.305306193949892	0.311479958385486	0.781573680002298
219072_at	9274	BCL7C	0.121781042650584	0.216744105902604	0.0698638195985447	5.76746326979908	0.305833179131334	3.1730216256527	0.781573680002298
208575_at	8350	HIST1H3A	0.591068025419747	0.269445900148697	0.0816075037901329	6.37288689222646	0.308102714805477	3.81467063386091	0.78374515471255
213551_x_at	7703	PCGF2	0.597619854449467	0.136249689857026	0.0806398292753709	10.1713894970933	0.311686114492487	7.65752766943837	0.785126411519027
216433_s_at	7799	PRDM2	0.602560762972112	0.262517030738998	0.0827669396515909	5.09715486125704	0.315822874506167	4.0280212720539	0.785126411519027
214139_at	51742	ARID4B	0.54163567256017	0.280673397247243	0.0818197956512572	5.32892134724193	0.316442880777466	3.35895920031685	0.785126411519027
203793_x_at	7703	PCGF2	0.518462736371414	0.14889423005077	0.0751816929964907	10.7521378174667	0.316904589681279	5.89135638886487	0.785126411519027
212275_s_at	10847	SRCAP	0.0514611629758567	0.133127806469936	0.0709738847123547	6.55657372991882	0.316913699312633	4.72412870489059	0.785126411519027
210322_x_at	7404	UTY	0.196635396549161	0.196451387633877	0.0639920915065765	6.70080060479772	0.318491543708124	3.86110135091319	0.785126411519027
213202_at	9739	SETD1A	0.557365938535495	0.337236044294278	0.0756708932851395	5.27823525209938	0.318602022065692	2.83499526193991	0.785126411519027
201183_s_at	1108	CHD4	0.445103173979634	0.289123705244205	0.0690882304233944	4.457501647291	0.324746484575686	3.03947042485614	0.79671137549235
207700_s_at	8202	NCOA3	0.106027587564463	0.615317239227727	0.0575407314159339	4.23907493019015	0.331379488861739	2.63052849676251	0.807258038778777
204632_at	8986	RPS6KA4	0.624086398440772	0.303109937166972	0.0768243433328891	5.54436950139747	0.331970244207939	3.45705513907023	0.807258038778777
208901_s_at	7150	TOP1	0.166204774405712	0.522637297007838	0.0683762149164623	3.85682583528804	0.337913306686355	3.02843347129695	0.812023406043812
209806_at	85236	HIST1H2BK	0.543381950885409	0.328969118306949	0.0776943676472067	4.9257652693191	0.338482299800186	2.80381440963539	0.812023406043812
212234_at	171023	ASXL1	0.460823043030401	0.265821415860329	0.0757806952972204	4.27882203237626	0.34155459363136	3.29003287956109	0.812023406043812
212264_s_at	23063	WAPAL	0.383612936819125	4.52927842450142	0.0835106241910982	4.81138495430767	0.341811192647895	0.269956392989725	0.812023406043812
200049_at	11143	KAT7	0.208510909911773	0.171382757204167	0.107932266680966	10.5983452425825	0.341820606752108	9.72630246276257	0.812023406043812
213009_s_at	4591	TRIM37	0.169088388539357	3.34663215140581	0.0687019340065291	3.95246552056379	0.342756256536609	0.427688401402275	0.812023406043812
203444_s_at	9219	MTA2	0.093434025424509	4.85675954096837	0.0846173230295284	3.28188293360155	0.3507261256602	0.314422177321377	0.817219094909584
203829_at	26610	ELP4	0.136389491350226	3.72082105419595	0.0641276943320803	4.12253040875883	0.352484524658434	0.384742110209472	0.817219094909584
212167_s_at	6598	SMARCB1	0.233611880352603	0.187184377734666	0.0849729626299753	4.99935256492389	0.356370418743507	3.92285449643996	0.817219094909584
213209_at	10629	TAF6L	0.235654925445757	0.308402955966098	0.0821810401468797	4.73525161190387	0.356804345646508	2.47155466103615	0.817219094909584
217301_x_at	5928	RBBP4	0.559100784589619	2.24902388334401	0.0693055190405201	3.70415072634937	0.35798529897437	0.368928032388522	0.817219094909584
201209_at	3065	HDAC1	0.608109037641272	0.415758303724473	0.070461087225124	3.80004615981051	0.359429273208113	2.72746139097353	0.817219094909584
215781_s_at	8940	TOP3B	0.220971352241973	0.243066174377086	0.0811912073933074	5.18727852944144	0.359555578869961	2.97100957105622	0.817219094909584
209052_s_at	7468	WHSC1	0.646456581291948	2.79240938055234	0.0767636630448434	3.57795268612248	0.361816524477842	0.330745345892926	0.817219094909584
203200_s_at	4552	MTRR	0.126385484252177	0.535604115587729	0.0767333912948049	4.30896139381541	0.365230576496078	3.11698333079921	0.817219094909584
201320_at	6601	SMARCC2	0.370847857668557	0.334786293545578	0.0707360769949894	4.15592331483733	0.365451564006615	2.48781496388019	0.817219094909584
208886_at	3005	H1F0	0.462026749294838	2.2050484447542	0.0596037828828961	4.49284692716019	0.365617464774647	0.351880062442012	0.817219094909584
204635_at	9252	RPS6KA5	0.645809108653785	0.357321603976579	0.0749556884068023	3.79122028636866	0.368798307147273	3.05566727500993	0.817219094909584
212138_at	23244	PDS5A	0.0986934303329237	4.54298814469279	0.073773171644302	5.07229946154772	0.369473111226466	0.339427107215693	0.817219094909584
220278_at	55693	KDM4D	0.225809922849212	3.55760628938633	0.082188412507516	3.40818995245837	0.369995050458938	0.361776279487792	0.817219094909584
201419_at	8314	BAP1	0.553378164762558	0.368874198645925	0.0822350261445156	4.45294591933108	0.370230799483143	3.221568785214	0.817219094909584
211022_s_at	546	ATRX	0.669155003896907	0.310382817111046	0.0804773399782467	5.03660517279532	0.370257436396903	3.33330069616268	0.817219094909584
201901_s_at	7528	YY1	0.627618295543757	0.416995676155155	0.0695425072630959	3.78867292174357	0.371636900975307	2.68067962355423	0.817219094909584
212722_s_at	23210	JMJD6	0.313691410358825	2.17102969143271	0.0595824326966671	4.35849852949768	0.372138515425803	0.566673673264876	0.817219094909584
201074_at	6599	SMARCC1	0.672429984012006	2.67510350419533	0.0756297415255445	3.70861570103044	0.373461219618885	0.355795723651537	0.817219094909584
AFFX-HSAC07/X00351_3_at	60	ACTB	0.425927029284335	5.74292260029813	0.0694159855518602	5.72501668977131	0.374877043340982	0.208148662610133	0.817219094909584
218131_s_at	54815	GATAD2A	0.446550573800915	3.68818127336024	0.0691937823464353	2.71567859362462	0.378370160186047	0.327263171440251	0.817219094909584
222053_at	10629	TAF6L	0.628110337220762	2.61908635662205	0.0755052920545859	3.52488183179285	0.381076702560477	0.40016493384323	0.817219094909584
217095_x_at	9437	NCR1	0.626360385056222	0.309618721960459	0.0798196070568054	5.23974819009374	0.381250985608332	3.05726929510461	0.817219094909584
217218_at	23063	WAPAL	0.643216124750174	0.439150272683963	0.0806440912995915	4.83914493222223	0.381463041478916	2.21672961872036	0.817219094909584
211987_at	7155	TOP2B	0.651885840488143	3.44450703830733	0.0803196879776915	5.45875354639746	0.383933240062477	0.262570795734821	0.817219094909584
210371_s_at	5928	RBBP4	0.677080931015221	3.25945253785273	0.075030907811876	4.63943573598765	0.384060063295957	0.306622221655117	0.817219094909584
211221_at	10474	TADA3	0.667095059004023	2.22820175386933	0.0784730244039993	4.38760635075941	0.386012421940808	0.409006244859912	0.817219094909584
212723_at	23210	JMJD6	0.15363478742676	2.30137544227126	0.0546855154568678	4.67803040967412	0.386402506832249	0.588862151095074	0.817219094909584
208900_s_at	7150	TOP1	0.680047345161114	0.417210810207208	0.076906074425969	3.97192342096996	0.390227704934996	2.39231204826216	0.820010636406851
220594_at	8473	OGT	0.418660155213905	1.61141632766701	0.0711285061838133	3.43209249993726	0.391216224589	0.456745934589155	0.820010636406851
207226_at	8341	HIST1H2BN	0.692183892831996	1.85352889576601	0.0670509569399412	3.81444802458724	0.392179000020668	0.519280711513063	0.820010636406851
215233_at	23210	JMJD6	0.260302068670113	0.428297818712346	0.0848774419169397	5.69869188896288	0.394800933762858	3.19089281416131	0.820629969655895
201092_at	5931	RBBP7	0.23916770753521	1.81857766384464	0.0734085954425727	3.91919385440798	0.395448499870413	0.389347707493377	0.820629969655895
208180_s_at	8365	HIST1H4H	0.410330804539754	0.49329181186022	0.100915409284857	5.68166143185062	0.401029655502144	2.59313795159557	0.829095018116792
203205_at	9682	KDM4A	0.146571497066634	0.184475764493556	0.0654444202214061	6.92931957146337	0.407415604775473	3.59732755891983	0.839154529239034
216955_at	6872	TAF1	0.669331865028794	0.490876735976756	0.0733789775381803	4.1413706218125	0.409191096942939	2.28047298365357	0.839678384804841
207564_x_at	8473	OGT	0.617573327084703	1.93531436875783	0.08309162218036	4.81765652658454	0.413436066301181	0.443244077648262	0.840011460626137
203419_at	9757	KMT2B	0.012081911215722	0.148766773849381	0.101623438954511	3.99740162553033	0.415403061923616	3.46970479105824	0.840011460626137
213153_at	23067	SETD1B	0.617862841251353	0.477777022449167	0.0729995010942986	3.96027362769348	0.416216638862217	2.39532447259107	0.840011460626137
204633_s_at	9252	RPS6KA5	0.703331237847191	0.35341402658607	0.077979800487314	3.31878715082815	0.417623188158589	2.76255218639901	0.840011460626137
214239_x_at	7703	PCGF2	0.560159807888914	0.26795741965503	0.0790207609623469	6.12099771527293	0.417857075660127	5.09776888036765	0.840011460626137
201589_at	8243	SMC1A	0.414185525583393	2.86872326998682	0.0690932052695196	3.96303769685713	0.420752356290744	0.439897100977165	0.840011460626137
209517_s_at	9070	ASH2L	0.15201322653273	0.499539506809298	0.0759970430414061	4.99235439829963	0.421778478059039	2.90250580788376	0.840011460626137
213251_at	8467	SMARCA5	0.579655869279665	3.80174019019227	0.0802147119304434	6.1304628407273	0.422843870509695	0.299320582461631	0.840011460626137
208860_s_at	546	ATRX	0.608715652940528	2.91799072735289	0.072463019692059	5.31710305038607	0.423049250097946	0.383122440543483	0.840011460626137
220139_at	29947	DNMT3L	0.518812702862805	0.516813388042268	0.0767102663155719	4.32216851154055	0.426543600321654	2.39490863501401	0.843274452323546
219623_at	79913	ACTR5	0.687369978627218	0.482135394085345	0.0735809251733676	4.07893084734239	0.42922949571292	2.35370349070498	0.843274452323546
218599_at	9985	REC8	0.435950498881596	0.306048750367414	0.0919809235407916	5.94301395232714	0.429275581708182	2.65435432766672	0.843274452323546
212307_s_at	8473	OGT	0.426215968617159	1.65746591267909	0.0824007676789453	4.21478127517931	0.431870357490552	0.458996065077577	0.84536325296023
211540_s_at	5925	RB1	0.609258321132563	0.390343881250597	0.0748989697873961	5.50964908505804	0.434897971337787	2.29936870461803	0.846582037490716
212492_s_at	23030	KDM4B	0.629257363948132	0.519768944054099	0.0762603638257852	3.41285392530923	0.435560323636528	2.24812543606223	0.846582037490716
211149_at	7404	UTY	0.678950682356083	2.06780408297848	0.0643864796440548	3.34014245746688	0.440669874074766	0.419310056457843	0.852641271331266
207168_s_at	9555	H2AFY	0.151461300110671	0.493420773662927	0.0716483234024641	3.99201092996035	0.444500410732514	3.06212433686879	0.852641271331266
AFFX-HSAC07/X00351_M_at	60	ACTB	0.745404106546994	2.28120297534233	0.0746025067794729	4.56851918816414	0.445012877555821	0.430458271203118	0.852641271331266
209023_s_at	10735	STAG2	0.588228253011825	0.487270242968357	0.0687071432342961	3.65350971319743	0.445940626244231	2.52989312894915	0.852641271331266
206893_at	6299	SALL1	0.054647753370619	3.48113428315422	0.0652043064370698	4.05978798368596	0.446400955461478	0.482212097127153	0.852641271331266
214496_x_at	23522	KAT6B	0.735308761749103	0.31984028766663	0.0794196775478547	5.23640684068627	0.447973075442619	3.0713988250031	0.852693578083882
212273_x_at	2778	GNAS	0.645626086047556	2.95421261172964	0.0764566468792697	3.85068090121492	0.451641417504186	0.372523813686981	0.856375694607515
208859_s_at	546	ATRX	0.638359938105124	0.400325415165144	0.0751060366314963	3.97373610555651	0.453230621270309	2.27535769995678	0.856375694607515
221778_at	80853	KDM7A	0.42184168254235	0.611726390368309	0.0636957099632534	3.87897865088667	0.455363368194111	2.17504027910243	0.856375694607515
214534_at	3009	HIST1H1B	0.312967247658534	1.14615513504206	0.0810478694255973	3.14570505568258	0.456113141693133	0.565231642285835	0.856375694607515
205659_at	9734	HDAC9	0.595016039771279	0.338665405934232	0.0990943547601806	5.72414704941044	0.462559896490782	2.60624660801937	0.865535806314955
200607_s_at	5885	RAD21	0.606497355542309	1.72832431258134	0.069682401539742	3.60251270122447	0.468151000046338	0.477471500420646	0.870161365049708
212078_s_at	4297	KMT2A	0.767060174845638	0.45329732474345	0.0769922120774233	4.30584417105028	0.468184647499571	2.29188888259807	0.870161365049708
209054_s_at	7468	WHSC1	0.68265616089074	2.40044161792199	0.0765741852609199	3.9745161425362	0.470662025197744	0.460743938398606	0.87183032855421
202040_s_at	5927	KDM5A	0.482518418966114	2.56970687683243	0.0691688039811473	3.57287544214445	0.474509330451135	0.462049160949613	0.876017225448249
217058_at	2778	GNAS	0.605530993996449	0.38110920239072	0.0827567667029987	4.77242774099678	0.479099903487113	2.30376647668344	0.881543822416288
212237_at	171023	ASXL1	0.520750022945277	0.346483654809884	0.080070292710653	3.9665179968991	0.485603120578432	2.43201801501918	0.887932101879008
221248_s_at	54904	WHSC1L1	0.0805875739889406	0.565212119829902	0.0818799842021533	5.71039785897026	0.485788939796124	2.76230121990226	0.887932101879008
