probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
212571_at	57680	CHD8	0.229385706499328	0.499641894464052	0.000343394526247209	5.49032642288407	0.0863642944605666	2.79477860937129	0.451946141732333
203056_s_at	7799	PRDM2	0.18774632691222	0.39045721608485	0.000323503644537149	6.84421745009181	0.0869241087647346	2.84652475931182	0.451946141732333
205448_s_at	7786	MAP3K12	0.0122266958593992	0.222007821252018	0.000400698246096121	6.5445310825358	0.0876055021111587	2.74826929207516	0.451946141732333
201643_x_at	51780	KDM3B	0.044966627603817	0.368246956725789	0.000277068695306304	5.8458683128532	0.088849585605322	2.33715943699534	0.454120104204979
208434_at	2122	MECOM	0.239047405694277	1.79997361106197	0.000257106227418369	4.6933868673862	0.0907393907023741	0.415947570023706	0.459524253832206
213209_at	10629	TAF6L	0.194809582929357	0.3930509102567	0.000438539343595945	6.23406126112435	0.0921124274766993	2.79269265215296	0.462236908792164
212524_x_at	3014	H2AFX	0.244544436494271	0.424887250718775	0.000405729153464041	5.70537841401674	0.100452270548209	2.66151797738328	0.496374778322211
211221_at	10474	TADA3	0.246203487747053	0.508231695859545	0.00033316780293513	6.02432188997621	0.10071372313784	2.59216372561074	0.496374778322211
215989_at	84733	CBX2	0.0197170832007149	0.924727076964681	0.000205973065293352	5.99045495135681	0.10440834683246	2.59121163857328	0.510030154438212
204667_at	3169	FOXA1	0.251855390330753	0.49834889784619	0.000336852225607642	3.8102562171309	0.105748856027266	2.26517787832337	0.511812834638093
213251_at	8467	SMARCA5	0.0472838260444888	1.18665545290387	0.00029908703570114	5.09425515817495	0.106627673882936	0.384933035916568	0.511812834638093
201072_s_at	6599	SMARCC1	0.278014149644616	0.528803922570192	0.000304249205932194	5.74655318197774	0.110704403871741	2.49295918105406	0.524556908244691
221230_s_at	51742	ARID4B	0.27216627119738	1.42859189226584	0.000430200186999352	5.86740897169289	0.111183257725777	0.458909517378656	0.524556908244691
212689_s_at	55818	KDM3A	0.25488070675194	1.84545764704228	0.000548359307148027	5.67385333615308	0.115101029029643	0.360533478743675	0.527845094857184
210053_at	6877	TAF5	0.199306383259579	2.38432754160871	0.000437104369258146	5.02867331195568	0.115296300493273	0.423028823376215	0.527845094857184
208577_at	8352	HIST1H3C	0.181124223523955	1.26981150748964	0.00022332432898442	3.90012724806621	0.115610200332001	0.374962718666528	0.527845094857184
217250_s_at	26038	CHD5	0.166068202823112	0.594647575921732	0.000440835707418596	5.9529218841718	0.115705174778477	2.1189237642425	0.527845094857184
221094_s_at	55140	ELP3	0.141195871310949	1.19007577779809	0.000356812935045747	4.79824128427225	0.118542679296776	0.406319189425728	0.536357040752626
222183_x_at	53615	MBD3	0.253572460192108	0.638241077871328	0.000403387442404202	5.67914199947993	0.120546907292782	2.15328384009401	0.538275145360889
207226_at	8341	HIST1H2BN	0.29808447255857	0.549276285318898	0.000418273606901831	5.81890843462521	0.124370513843646	2.16069749390568	0.538275145360889
214554_at	8332	HIST1H2AL	0.28469324972652	0.410388313612276	0.000503166910785224	7.04861811572917	0.125574644044002	2.58940112092831	0.538275145360889
203064_s_at	3607	FOXK2	0.0731171321056594	0.882402721681591	0.000357569900213739	5.88375806839587	0.127098052330318	2.18662395375523	0.538275145360889
207982_at	3010	HIST1H1T	0.283716144929242	0.351092797741856	0.000433207096174115	8.82867807820058	0.127333843645685	2.98785542127914	0.538275145360889
204535_s_at	5978	REST	0.305550990960477	0.450811192103979	0.000581967073661538	6.44057873719667	0.127661830693893	2.50854407078672	0.538275145360889
212495_at	23030	KDM4B	0.10630042399748	0.335453782189648	0.000428920177467318	6.68633169903736	0.128572082150116	2.41278305089337	0.538275145360889
215631_s_at	25855	BRMS1	0.305284728258187	0.542786661402043	0.00041989974870682	5.72784164157221	0.129033632640931	2.26850682489188	0.538275145360889
208861_s_at	546	ATRX	0.291721140832701	1.83764740188023	0.000522701327369535	5.96227080640241	0.129067280955339	0.469490189010442	0.538275145360889
218621_at	51409	HEMK1	0.275143676654056	0.453454050864528	0.000396982838294369	6.04157927649717	0.129164278758116	2.36060268420138	0.538275145360889
39705_at	23309	SIN3B	0.319080699217563	0.563608405915689	0.000373472345273962	5.75354686855699	0.131059411856232	2.28704225087273	0.538275145360889
219497_s_at	53335	BCL11A	0.254469757137896	1.29809245641378	0.000476187905690262	4.48786592909423	0.131357391827395	0.492629452722268	0.538275145360889
213654_at	27097	TAF5L	0.314580644026601	1.45756125645936	0.000480482067801602	4.95109982462167	0.132533397035545	0.480606448519011	0.538275145360889
202474_s_at	3054	HCFC1	0.297967844752965	0.490671795212007	0.000472915460563605	5.92271533968189	0.136237319814089	2.32050003801183	0.538275145360889
